,Unnamed: 0,price,score,reviews,guest,bedroom,bed,bath,amentity_wifi,amentity_dryer,amentity_essentials,amentity_hangers,amentity_hair_dryer,amentity_washer,amentity_iron,amentity_air_conditioning,score_cleanliness,score_accuracy,score_communication,score_location,score_check_in,score_value,is_host_verified,is_superhost,no_pets,can_parties,can_smoking,service_fee,amentity_elevator,amentity_kitchen,amentity_cable_tv,amentity_tv,host_reviews,host_response_rate,host_response_time,amentity_laptop-friendly_workspace,amentity_first_aid_kit,amentity_indoor_fireplace,amentity_heating,amentity_carbon_monoxide_alarm,amentity_free_parking_on_premises,amentity_breakfast,amentity_hot_tub,cleaning_fee,amentity_fire_extinguisher,amentity_gym,amentity_pool,amentity_smoke_alarm,amentity_free_street_parking,amentity_private_entrance,amentity_room-darkening_shades,amentity_building_staff,amentity_paid_parking_off_premises,amentity_high_chair,amentity_bathtub,shared_bath,private_bath,amentity_private_living_room,amentity_lock_on_bedroom_door,is_dong_nai,is_binh_duong,is_ngoai_tinh,is_phu_nhuan,is_tan_phu,is_binh_tan,is_quan_4,is_can_gio,is_nha_be,is_quan_5,is_go_vap,is_binh_chanh,is_quan_12,is_tan_binh,is_quan_3,is_quan_7,is_hoc_mon,is_quan_9,is_quan_8,is_quan_6,is_quan_2,is_quan_10,is_quan_1,is_quan_11,is_cu_chi,is_thu_duc,is_binh_thanh,is_entire_home,is_private_room,is_hotel_room,is_shared_room
69,69,18,4.61,123,2,0,1,1,1,1,1,1,0,0,0,0,4.5,4.7,4.8,4.6,4.8,4.6,1,0,0,0,1,3,1,1,1,1,5965,96,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
70,70,16,4.68,34,2,1,0,1,1,0,1,1,0,0,0,0,4.8,4.8,4.9,4.7,4.8,4.7,0,0,0,0,1,2,1,1,0,1,186,100,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
71,71,14,4.59,32,2,0,1,1,1,0,1,1,1,0,1,1,4.2,4.7,4.8,5,4.9,4.7,1,0,0,1,1,3,0,1,1,1,32,100,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
72,72,19,4.74,31,2,1,0,1,1,1,1,1,1,0,0,0,4.7,4.7,4.8,4.8,5,4.7,0,1,0,0,1,3,0,1,0,1,56,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
73,73,14,0,1,2,0,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1,95,89,2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
74,74,14,4.82,11,2,0,0,1,1,0,1,1,1,0,1,1,4.6,5,5,4.7,4.9,4.9,1,0,0,1,1,2,1,0,0,1,2504,93,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
75,75,15,4.2,5,2,1,1,1,1,0,1,0,0,1,0,1,3.2,4,4.8,4.8,4.8,4.2,1,0,0,1,1,2,1,1,0,1,60,80,2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
76,76,15,4.81,21,3,0,1,1,1,0,1,1,1,0,1,1,4.9,4.8,5,4.8,4.9,4.8,0,1,0,0,1,3,0,1,1,1,417,98,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
77,77,15,0,0,2,1,1,1.5,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,100,2,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
78,78,14,0,1,2,1,0,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,30,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
79,79,20,4.79,43,3,0,1,1,1,0,1,1,1,0,1,0,4.9,4.9,5,4.7,4.9,4.8,0,1,0,1,1,3,1,1,1,1,43,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
80,80,17,0,0,4,2,2,2,1,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,2,1,1,0,0,0,30,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
81,81,20,0,2,3,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,3,0,1,1,1,9,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
82,82,17,0,0,2,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,1,4,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
83,83,19,5,13,2,1,1,1,1,1,1,0,0,0,0,0,5,4.9,5,4.8,4.8,4.9,0,1,0,0,1,4,1,1,1,1,429,100,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
84,84,15,4.62,100,3,0,1,1,1,1,1,0,0,0,0,0,4.5,4.8,4.9,4.7,4.9,4.8,1,0,0,0,1,2,1,1,1,1,2504,93,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
85,85,15,4.8,158,2,0,1,1,1,0,1,1,1,0,1,1,4.8,4.9,5,4.9,4.9,4.8,0,1,0,0,1,2,0,1,1,1,4358,98,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
86,86,16,4.86,7,2,0,1,1,1,0,1,1,1,0,1,0,5,5,4.9,4.1,4.4,4.7,1,0,0,0,1,2,1,1,0,1,278,100,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
87,87,16,4.76,162,3,0,1,1,1,0,1,1,0,0,0,0,4.8,4.8,4.8,4.6,4.8,4.8,1,0,0,0,1,2,1,1,1,1,3290,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
88,88,14,4.58,135,2,1,1,1,1,1,1,1,1,0,0,0,4.4,4.7,4.9,4.6,4.9,4.6,1,0,1,1,1,2,1,1,1,1,5965,96,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
89,89,19,0,2,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,3,0,1,0,1,56,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
90,90,14,4.75,55,3,0,1,1,1,0,1,1,1,0,1,0,4.7,4.8,4.9,4.5,4.8,4.8,1,0,0,1,1,2,0,1,1,1,2504,93,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
91,91,17,4.38,21,2,0,1,1,1,1,1,0,0,0,0,0,4.3,4.6,4.6,4.7,4.6,4.5,1,0,0,0,1,2,1,1,1,1,602,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
92,92,15,0,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,2,0,1,0,0,6,30,3,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
93,93,12,4.8,5,2,1,1,1,1,1,1,0,1,1,0,0,5,4.8,5,5,5,5,1,0,0,1,1,3,0,1,0,1,36,100,1,1,0,0,0,0,1,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
94,94,17,0,0,2,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
95,95,14,4.49,41,4,1,1,1,1,1,1,1,1,0,0,0,4.5,4.6,4.8,4.5,4.8,4.5,1,0,0,1,1,2,0,1,1,1,334,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
96,96,18,4.7,23,2,0,1,1,1,1,1,1,0,0,0,0,4.6,4.9,4.9,4.7,4.8,4.8,1,0,0,0,1,3,1,1,0,1,326,100,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
97,97,16,4.33,15,2,0,0,1,1,0,1,1,1,0,1,0,4.6,4.8,4.7,4.7,4.7,4.5,1,0,0,0,1,2,0,1,0,1,95,89,2,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
98,98,17,5,6,3,0,2,1,1,0,1,1,1,1,0,0,4.8,4.7,4.7,5,4.8,5,0,1,0,0,1,4,0,1,1,1,45,30,0,0,0,0,0,0,0,0,0,8,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
99,99,18,4.77,74,3,1,0,1,1,0,1,1,1,0,1,0,4.9,4.9,4.8,4.9,4.8,4.9,0,0,1,1,1,3,0,0,0,1,266,100,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
100,100,19,5,3,2,1,0,1,1,0,1,1,1,0,0,1,5,4.7,5,5,4.7,5,0,0,1,1,1,0,1,0,0,1,15,100,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
101,101,19,0,1,2,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,3,1,1,0,1,4,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
102,102,18,4.67,66,2,1,1,1,1,0,1,1,1,1,0,0,4.7,4.7,5,4.8,4.9,4.8,1,0,0,0,1,5,1,1,0,1,66,100,1,0,0,0,0,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
103,103,18,0,1,2,0,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3,1,1,0,1,40,80,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
104,104,14,5,4,2,0,1,1,1,0,1,1,0,1,0,1,5,5,5,4.2,4.5,4.8,0,1,0,1,1,2,1,1,0,0,95,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
105,105,14,4.69,16,2,1,1,1,1,1,1,1,1,1,1,0,4.8,4.9,4.9,4.7,5,4.8,1,0,0,0,1,2,1,0,0,1,1743,99,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
106,106,15,4.45,11,2,0,1,1,1,0,1,1,1,0,1,0,4.4,4.2,4.4,4.1,4.5,4.2,1,0,0,0,1,2,1,1,0,1,278,100,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
107,107,16,4.86,194,3,0,1,1,1,0,1,1,1,0,0,0,4.9,4.9,4.8,4.6,4.9,4.8,1,0,0,0,1,2,1,1,1,1,3290,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
108,108,15,4.81,170,2,1,0,1,1,0,1,1,1,0,1,0,4.6,4.8,4.9,4.9,4.8,4.8,0,1,0,0,1,2,0,1,1,1,4358,98,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
109,109,16,4.55,130,2,0,1,1,1,0,1,1,1,0,1,0,4.5,4.6,4.7,4.5,4.8,4.7,1,0,0,1,1,2,0,1,1,1,5965,96,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
110,110,14,4.79,34,2,0,1,1,1,0,1,1,1,0,1,1,4.9,4.8,4.9,4.7,4.9,4.8,1,0,0,1,1,2,1,0,0,1,2504,93,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
111,111,16,4.66,64,3,0,1,1,1,1,1,1,0,0,0,0,4.7,4.8,4.8,4.7,4.9,4.8,1,0,0,0,1,2,1,1,1,1,602,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112,112,20,4.77,22,2,1,1,1,1,0,1,1,1,1,0,0,4.7,4.8,4.9,4.8,5,4.7,1,0,0,0,1,3,1,1,0,1,326,100,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
113,113,15,0,2,2,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,1,0,1,24,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
114,114,12,4.7,99,4,1,3,1,1,0,1,1,1,0,1,0,4.7,4.7,4.9,4.9,4.8,4.8,1,0,0,1,1,2,0,0,1,1,99,100,1,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
115,115,20,4.85,13,2,1,1,1,1,1,1,0,0,0,0,0,5,5,5,4.9,4.8,4.9,0,1,0,0,1,4,1,1,1,1,429,100,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
116,116,19,4.67,3,2,1,0,1,1,0,1,1,1,0,0,1,5,5,4.7,5,5,4.7,0,0,1,1,1,0,1,0,0,1,15,100,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
117,117,19,0,0,3,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,1,1,3,0,1,0,0,13,100,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
118,118,17,0,0,2,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,4,100,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
119,119,15,0,0,2,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2,0,1,0,1,0,100,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
120,120,18,4.72,39,2,0,1,1,1,0,1,1,0,0,0,0,4.6,4.8,4.9,4.9,5,4.8,0,0,0,0,1,5,1,1,1,1,39,100,2,0,0,1,0,0,0,0,0,15,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
121,121,16,5,3,2,1,1,1,1,0,0,0,0,0,0,1,5,5,5,4,4.7,5,0,1,0,0,1,2,1,1,0,0,95,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
122,122,20,5,8,2,1,1,1,1,1,1,1,1,1,0,0,5,5,5,4.8,5,4.9,1,0,0,1,1,3,1,1,0,1,14,100,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
123,123,15,0,0,2,1,1,1.5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,1,0,0,30,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
124,124,17,0,0,16,20,20,20,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2,0,1,0,1,47,100,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
125,125,18,4.9,10,2,0,1,1,1,1,1,1,1,0,0,0,4.7,4.9,5,4.8,5,4.9,0,1,0,0,1,3,1,1,0,1,203,100,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
126,126,17,4.48,94,2,1,1,1,1,1,1,1,1,1,1,0,4.4,4.6,4.9,4.8,4.8,4.5,1,0,1,1,1,2,0,1,0,0,0,30,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
127,127,14,3.75,4,2,0,1,1,1,0,1,1,1,0,1,0,3.8,4,4.2,4.2,3.2,4.2,1,0,0,0,1,2,1,1,0,1,278,100,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
128,128,15,4.67,125,2,1,1,1,1,0,1,1,1,0,1,0,4.7,4.8,4.9,4.8,4.8,4.7,0,1,0,0,1,2,0,1,1,1,4358,98,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
129,129,16,4.8,178,2,0,1,1,1,0,1,1,1,0,0,0,4.9,4.9,4.9,4.8,4.9,4.8,1,0,0,0,1,2,1,1,1,1,3290,97,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
130,130,14,4.68,53,2,0,1,1,1,0,1,1,1,0,1,0,4.8,4.7,4.9,4.7,4.9,4.7,1,0,0,0,1,2,1,0,1,1,5965,96,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
131,131,14,4.6,57,3,0,1,1,1,0,1,1,1,0,1,0,4.7,4.8,4.9,4.5,4.9,4.7,1,0,0,1,1,2,1,1,1,1,2504,93,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
132,132,14,4.67,63,3,0,1,1,1,1,1,1,0,0,0,0,4.7,4.9,4.8,4.7,4.9,4.8,1,0,0,0,1,2,1,1,1,1,602,91,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
133,133,20,4.47,17,2,0,1,1,1,1,1,1,0,0,0,0,4.4,4.5,4.8,4.8,4.7,4.5,1,0,0,0,1,3,1,1,0,1,326,100,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
134,134,15,4.45,20,2,1,1,1,1,1,1,0,0,0,0,0,4.6,4.5,4.9,4.5,4.8,4.5,0,0,0,1,1,2,1,1,1,1,186,100,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
135,135,12,4.39,36,2,1,1,1,1,0,1,0,1,0,0,1,4.1,4.8,4.7,4.9,4.9,4.7,0,0,0,1,1,2,0,1,0,1,37,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
136,136,13,0,1,2,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,2,0,0,0,0,21,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
137,137,19,5,9,3,0,1,1,1,0,1,1,1,0,1,1,5,4.9,4.9,4.9,5,4.8,0,1,0,0,1,3,1,0,0,1,44,90,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
